gesture,point_0_x,point_0_y,point_0_z,point_1_x,point_1_y,point_1_z,point_2_x,point_2_y,point_2_z,point_3_x,point_3_y,point_3_z,point_4_x,point_4_y,point_4_z,point_5_x,point_5_y,point_5_z,point_6_x,point_6_y,point_6_z,point_7_x,point_7_y,point_7_z,point_8_x,point_8_y,point_8_z,point_9_x,point_9_y,point_9_z,point_10_x,point_10_y,point_10_z,point_11_x,point_11_y,point_11_z,point_12_x,point_12_y,point_12_z,point_13_x,point_13_y,point_13_z,point_14_x,point_14_y,point_14_z,point_15_x,point_15_y,point_15_z,point_16_x,point_16_y,point_16_z,point_17_x,point_17_y,point_17_z,point_18_x,point_18_y,point_18_z,point_19_x,point_19_y,point_19_z,point_20_x,point_20_y,point_20_z
Yo estoy mas o menos,0.6921384334564209,0.764824628829956,4.9726697426422106e-08,0.6658641695976257,0.7270697951316833,-0.004210289102047682,0.6303883194923401,0.6962183713912964,-0.010852532461285591,0.6014007925987244,0.6780770421028137,-0.017002016305923462,0.5813292860984802,0.661555290222168,-0.024416297674179077,0.6353731155395508,0.6919434666633606,-0.02971620112657547,0.5985285043716431,0.680850625038147,-0.044592227786779404,0.5735799670219421,0.6798017621040344,-0.052484288811683655,0.5516753196716309,0.6815764307975769,-0.057617414742708206,0.6427004933357239,0.7183095812797546,-0.036118004471063614,0.6076038479804993,0.7100123763084412,-0.051060788333415985,0.5800731182098389,0.7132379412651062,-0.057486243546009064,0.5569422245025635,0.7205304503440857,-0.06260930746793747,0.6508997678756714,0.752992570400238,-0.041625428944826126,0.6161821484565735,0.7672061324119568,-0.05709177628159523,0.5942380428314209,0.779900074005127,-0.060846492648124695,0.5763772130012512,0.7900357246398926,-0.06268095225095749,0.657941997051239,0.7902953028678894,-0.046472519636154175,0.6276892423629761,0.8074385523796082,-0.059712573885917664,0.6074223518371582,0.8193923234939575,-0.06255093961954117,0.5893120765686035,0.8291028738021851,-0.06379038095474243
Yo estoy mas o menos,0.6918471455574036,0.7630024552345276,7.39457846066216e-08,0.6657091379165649,0.7240958213806152,-0.004044195171445608,0.6304787993431091,0.6945236921310425,-0.010818843729794025,0.601689875125885,0.6771364212036133,-0.01721460372209549,0.5814021229743958,0.6599586606025696,-0.025007931515574455,0.6344364881515503,0.6916987299919128,-0.029736069962382317,0.598841667175293,0.6813008189201355,-0.04497145116329193,0.5748289227485657,0.6799091100692749,-0.05334138497710228,0.5531028509140015,0.6821865439414978,-0.05882614105939865,0.6418040990829468,0.7184554934501648,-0.03634372726082802,0.6071138978004456,0.7126584649085999,-0.05158877745270729,0.5798359513282776,0.7153657674789429,-0.058846764266490936,0.5562134981155396,0.7231354117393494,-0.06470295786857605,0.6507494449615479,0.7532957792282104,-0.04198034107685089,0.6157713532447815,0.7684842348098755,-0.05795693024992943,0.5942102670669556,0.781278669834137,-0.0624120831489563,0.5758682489395142,0.7924440503120422,-0.06477734446525574,0.6591692566871643,0.7900508642196655,-0.04685672000050545,0.6294309496879578,0.8078354001045227,-0.06096774339675903,0.6091198325157166,0.820548415184021,-0.06433439254760742,0.5904362797737122,0.831700325012207,-0.0658378079533577
Yo estoy mas o menos,0.6899399161338806,0.7608094215393066,6.511493921834699e-08,0.6627023816108704,0.7225226759910583,-0.004915149882435799,0.6296277046203613,0.6926117539405823,-0.012433572672307491,0.5994964241981506,0.6754111647605896,-0.01924680545926094,0.5781490802764893,0.6595901250839233,-0.02693292126059532,0.6367863416671753,0.6867132186889648,-0.03260694816708565,0.59896320104599,0.6741646528244019,-0.049124643206596375,0.5718872547149658,0.6729607582092285,-0.05750411003828049,0.5487771034240723,0.6772783994674683,-0.06260523945093155,0.6436953544616699,0.7105507850646973,-0.03894336149096489,0.6141224503517151,0.696223795413971,-0.05545094981789589,0.5874677896499634,0.6971600651741028,-0.06185301020741463,0.5660845041275024,0.7059881091117859,-0.06665150821208954,0.6526799201965332,0.7421911358833313,-0.04438329115509987,0.6281501054763794,0.7469918131828308,-0.060217153280973434,0.6082258820533752,0.7567316889762878,-0.06358787417411804,0.592610776424408,0.7673497200012207,-0.06522981077432632,0.662207841873169,0.7781683802604675,-0.04937760904431343,0.6391667723655701,0.7931442260742188,-0.06272745132446289,0.621944785118103,0.8036535978317261,-0.06544732302427292,0.6068136096000671,0.8148743510246277,-0.06667587161064148
Yo estoy mas o menos,0.6773353219032288,0.7581539154052734,5.5362647799483966e-08,0.6350679993629456,0.750586748123169,-0.00553119508549571,0.6085488796234131,0.7368034720420837,-0.018232882022857666,0.5908400416374207,0.7314345836639404,-0.031106291338801384,0.5761274099349976,0.7246864438056946,-0.0456361286342144,0.6091694235801697,0.6906778812408447,-0.040224820375442505,0.5753491520881653,0.688180685043335,-0.0672026053071022,0.5506420731544495,0.6964042782783508,-0.08514632284641266,0.5294430255889893,0.71107017993927,-0.0961667001247406,0.6267746686935425,0.6973877549171448,-0.05287341773509979,0.59793621301651,0.6827749013900757,-0.07893600314855576,0.5727696418762207,0.6890913248062134,-0.09270305186510086,0.552211582660675,0.7021502256393433,-0.10160113126039505,0.6484930515289307,0.7148188948631287,-0.0650274008512497,0.6368805766105652,0.7186296582221985,-0.09089896082878113,0.6244745850563049,0.7251022458076477,-0.10036846995353699,0.6125097274780273,0.7297376990318298,-0.10549569875001907,0.6716721057891846,0.7396160364151001,-0.07672322541475296,0.6626319289207458,0.7556447386741638,-0.0982981026172638,0.6549964547157288,0.7695200443267822,-0.10285986959934235,0.6484897136688232,0.7788149118423462,-0.10511571168899536
Yo estoy mas o menos,0.6837576627731323,0.7367145419120789,-8.033872456181257e-10,0.6417303681373596,0.7178772687911987,-0.009309966117143631,0.5982001423835754,0.7053408026695251,-0.01901492290198803,0.5632899403572083,0.7025928497314453,-0.027536122128367424,0.533724308013916,0.6952422857284546,-0.03607405722141266,0.6144487857818604,0.679101288318634,-0.03601791709661484,0.5804252028465271,0.6750458478927612,-0.05987349525094032,0.5562403798103333,0.6817089319229126,-0.07442659139633179,0.5351688861846924,0.6914061903953552,-0.08377473801374435,0.6299583315849304,0.6967564225196838,-0.043279822915792465,0.6021415591239929,0.689492404460907,-0.06774021685123444,0.5767952799797058,0.6946375370025635,-0.07951933890581131,0.5551730990409851,0.7034026980400085,-0.08792643249034882,0.6468814611434937,0.722471296787262,-0.05070566385984421,0.6272480487823486,0.7321683764457703,-0.07592865824699402,0.6086962819099426,0.7429368495941162,-0.08401501178741455,0.5910928249359131,0.7511085271835327,-0.08805353194475174,0.66184401512146,0.7551222443580627,-0.057909753173589706,0.6433653831481934,0.7777698636054993,-0.08049613982439041,0.6292381286621094,0.7927744388580322,-0.08766436576843262,0.6160621047019958,0.8052569031715393,-0.09156255424022675
Yo estoy mas o menos,0.6892858743667603,0.7446186542510986,1.121984709584467e-07,0.6607887148857117,0.707347571849823,-0.0036929298657923937,0.623649537563324,0.6886757612228394,-0.013001351617276669,0.5915777683258057,0.6868516206741333,-0.02133491262793541,0.568558931350708,0.6814332604408264,-0.030633071437478065,0.627983808517456,0.673309862613678,-0.039952561259269714,0.5820521712303162,0.6632122993469238,-0.05862616002559662,0.5522484183311462,0.6652647852897644,-0.0681399330496788,0.5273177027702332,0.6707555651664734,-0.07447785884141922,0.6371414065361023,0.7002783417701721,-0.04763759300112724,0.60285484790802,0.6928583383560181,-0.0701027438044548,0.5751070380210876,0.692136824131012,-0.08059202879667282,0.550937294960022,0.6946228742599487,-0.08798322081565857,0.6472047567367554,0.73435378074646,-0.053468089550733566,0.6153404116630554,0.7440292239189148,-0.07465223222970963,0.5937008261680603,0.7512407302856445,-0.08132350444793701,0.5751203298568726,0.7569459080696106,-0.08467167615890503,0.6558196544647217,0.7707860469818115,-0.0581144317984581,0.6262529492378235,0.7909066677093506,-0.07621143758296967,0.6069136261940002,0.8040206432342529,-0.08138227462768555,0.589268147945404,0.8149511814117432,-0.08381866663694382
Yo estoy mas o menos,0.6967175602912903,0.7526347637176514,6.865068513661754e-08,0.6623325347900391,0.7113398909568787,-0.006724797189235687,0.6227598786354065,0.683360755443573,-0.015541914850473404,0.5886631608009338,0.6677519679069519,-0.0228066798299551,0.5605930685997009,0.6587068438529968,-0.03103592060506344,0.6400375366210938,0.67890465259552,-0.04033166915178299,0.6016033291816711,0.6625744700431824,-0.058630041778087616,0.5733396410942078,0.659876823425293,-0.0681115910410881,0.5481442809104919,0.6586124300956726,-0.0749230608344078,0.6485247015953064,0.7059102058410645,-0.04602359980344772,0.6176692843437195,0.6950117945671082,-0.06761977821588516,0.5896500945091248,0.6925886273384094,-0.07737510651350021,0.5647566318511963,0.6921524405479431,-0.085264652967453,0.6561214327812195,0.739143431186676,-0.05030610412359238,0.6223308444023132,0.7465401291847229,-0.07107122987508774,0.5961140394210815,0.7550965547561646,-0.07701896876096725,0.5739251375198364,0.7614729404449463,-0.0806749165058136,0.6626157164573669,0.7744879126548767,-0.053928229957818985,0.630859911441803,0.792378306388855,-0.07254770398139954,0.6085063219070435,0.8051467537879944,-0.07871291041374207,0.5884653329849243,0.8151269555091858,-0.0823938399553299
Yo estoy mas o menos,0.6918458938598633,0.7673988342285156,5.295668259464037e-08,0.6467627286911011,0.759619414806366,-0.005511872936040163,0.6209402680397034,0.7513498067855835,-0.01939382031559944,0.6082126498222351,0.7545844912528992,-0.03402248024940491,0.5960927605628967,0.7555075883865356,-0.05033658444881439,0.6139476299285889,0.7100377678871155,-0.03891577944159508,0.5801601409912109,0.7046981453895569,-0.06603033095598221,0.5568372011184692,0.7134767770767212,-0.08490686863660812,0.5359036326408386,0.7254195213317871,-0.09742071479558945,0.6327177882194519,0.7154045701026917,-0.05136360973119736,0.6103959083557129,0.6966232061386108,-0.0784665197134018,0.591482400894165,0.6974076628684998,-0.09364950656890869,0.5744712352752686,0.7018359899520874,-0.10451477020978928,0.6560938358306885,0.7306369543075562,-0.06357257068157196,0.6452388763427734,0.7271456718444824,-0.08935891091823578,0.636501669883728,0.7225459814071655,-0.09952523559331894,0.6274912357330322,0.7164414525032043,-0.10616706311702728,0.680550217628479,0.7523055076599121,-0.07558085024356842,0.6723421812057495,0.760387659072876,-0.09688454866409302,0.6673750281333923,0.7669121026992798,-0.10286632180213928,0.6626513600349426,0.769095778465271,-0.1071794331073761
Yo estoy mas o menos,0.6885807514190674,0.7566083669662476,4.693002964017978e-08,0.6389994025230408,0.7467794418334961,-0.008610235527157784,0.6037390232086182,0.7361781001091003,-0.023231588304042816,0.5790973901748657,0.7350440621376038,-0.037668075412511826,0.5553594827651978,0.7357734441757202,-0.05390140786767006,0.6097962856292725,0.7061349153518677,-0.04568814858794212,0.5805460810661316,0.7082487344741821,-0.07508699595928192,0.5586164593696594,0.7195175886154175,-0.0954950600862503,0.5385453701019287,0.7309961318969727,-0.1097528338432312,0.6294234395027161,0.7115762233734131,-0.05720372870564461,0.6083420515060425,0.7013196349143982,-0.08683349192142487,0.5922116041183472,0.703486979007721,-0.10378913581371307,0.5765073895454407,0.7054070234298706,-0.11695224791765213,0.6519802808761597,0.7250537872314453,-0.06850390881299973,0.6401679515838623,0.726580023765564,-0.09692332148551941,0.6319581270217896,0.7269768118858337,-0.10922101140022278,0.6241489052772522,0.7245838046073914,-0.11819642037153244,0.6752991676330566,0.7460532188415527,-0.07977175712585449,0.6695811152458191,0.7563283443450928,-0.10465656220912933,0.6652469635009766,0.7669360637664795,-0.11423599720001221,0.6613976359367371,0.7727710604667664,-0.12169394642114639
Yo estoy mas o menos,0.6819785833358765,0.754733145236969,7.034769566871546e-08,0.6373029947280884,0.7489673495292664,-0.007951132021844387,0.6059583425521851,0.7391742467880249,-0.022169843316078186,0.584068775177002,0.7366213202476501,-0.03596378117799759,0.5628432631492615,0.7360591292381287,-0.051705047488212585,0.610725462436676,0.7080475687980652,-0.04715452715754509,0.580341100692749,0.7102091312408447,-0.07438106834888458,0.5579980611801147,0.7204769849777222,-0.09296343475580215,0.537357747554779,0.73138427734375,-0.10624051094055176,0.6289750933647156,0.7126392722129822,-0.058557312935590744,0.6067148447036743,0.7028601169586182,-0.08610333502292633,0.5902714133262634,0.7052202224731445,-0.10185500234365463,0.5741102695465088,0.7083684206008911,-0.11433252692222595,0.6508165597915649,0.7261898517608643,-0.06924737244844437,0.6398885250091553,0.7262019515037537,-0.095551036298275,0.6319973468780518,0.7235203981399536,-0.10724062472581863,0.6239665150642395,0.7193712592124939,-0.11619578301906586,0.6737271547317505,0.7466749548912048,-0.0797487422823906,0.6681477427482605,0.7575777769088745,-0.10311613976955414,0.6648498773574829,0.7645490169525146,-0.11194822192192078,0.6619920134544373,0.7674979567527771,-0.11913900822401047
Yo estoy mas o menos,0.6839900612831116,0.7556822896003723,1.0370875003218316e-07,0.6410083174705505,0.7547840476036072,-0.007481168489903212,0.6114438772201538,0.7494699358940125,-0.021094512194395065,0.5923839807510376,0.7477371692657471,-0.03376952186226845,0.5804146528244019,0.7418633103370667,-0.047592297196388245,0.6175864338874817,0.7047184109687805,-0.04643477499485016,0.5840315222740173,0.7039511203765869,-0.07244672626256943,0.5587823390960693,0.710934579372406,-0.08876386284828186,0.5370196104049683,0.7212615013122559,-0.09951028227806091,0.6346517205238342,0.7084012031555176,-0.05671718716621399,0.6099620461463928,0.6940780878067017,-0.08329887688159943,0.58674556016922,0.6981074213981628,-0.09553404152393341,0.5679217576980591,0.7083090543746948,-0.103871189057827,0.6561033129692078,0.7224524021148682,-0.06595257669687271,0.6403490900993347,0.7268435955047607,-0.09080789983272552,0.6264256238937378,0.7341465950012207,-0.09767749160528183,0.6151835918426514,0.7401164174079895,-0.10158900171518326,0.6777708530426025,0.7451806664466858,-0.07501333951950073,0.6674938201904297,0.7636188864707947,-0.09650640934705734,0.6592625379562378,0.7805575132369995,-0.1008644849061966,0.6528071165084839,0.793449878692627,-0.10313286632299423
Yo estoy mas o menos,0.692709743976593,0.7434189915657043,4.8155804677207925e-08,0.6613032817840576,0.7123703360557556,-0.0058198170736432076,0.6247780323028564,0.6917519569396973,-0.015472626313567162,0.5950722098350525,0.6781009435653687,-0.024180635809898376,0.5804908871650696,0.6585001349449158,-0.03346652165055275,0.6372187733650208,0.6770256161689758,-0.03649665042757988,0.596388578414917,0.6752370595932007,-0.05706353485584259,0.5680345892906189,0.6805463433265686,-0.06850913912057877,0.5453276634216309,0.689519464969635,-0.07559329271316528,0.647898256778717,0.7015295624732971,-0.04409417882561684,0.6202085614204407,0.695625901222229,-0.06660960614681244,0.593459963798523,0.701556384563446,-0.07610513269901276,0.5719819068908691,0.7125974297523499,-0.08190515637397766,0.6606588959693909,0.7340970635414124,-0.05051952600479126,0.6343817114830017,0.7494075894355774,-0.07061725109815598,0.6144211888313293,0.7627411484718323,-0.07381295412778854,0.5984050631523132,0.7723634839057922,-0.07436778396368027,0.6728235483169556,0.7700486183166504,-0.05651336535811424,0.6514986753463745,0.7933035492897034,-0.0722273662686348,0.6379222273826599,0.8056752681732178,-0.07381898164749146,0.6255096793174744,0.8144044876098633,-0.07348256558179855
Yo estoy mas o menos,0.6662779450416565,0.7505525946617126,-7.989567052391067e-08,0.6254290342330933,0.7336768507957458,-0.007557596080005169,0.5961350798606873,0.717154860496521,-0.020839298143982887,0.5737646222114563,0.7100425362586975,-0.03377779945731163,0.5551837682723999,0.7113324999809265,-0.048369795083999634,0.6096283793449402,0.6850073933601379,-0.04258589446544647,0.5869777202606201,0.6819190979003906,-0.06984841078519821,0.5705919861793518,0.6961509585380554,-0.0881616622209549,0.5585304498672485,0.7153446674346924,-0.09991295635700226,0.630883514881134,0.6938648223876953,-0.052890729159116745,0.6133852601051331,0.7022713422775269,-0.0791078582406044,0.6014320850372314,0.7212080955505371,-0.08790683001279831,0.5965283513069153,0.7390883564949036,-0.0940377339720726,0.6545456051826477,0.7127596139907837,-0.0633525401353836,0.6389371752738953,0.7259567975997925,-0.08696267008781433,0.6307933926582336,0.7408120036125183,-0.08950220048427582,0.6264542937278748,0.7522028684616089,-0.09097926318645477,0.678744375705719,0.7353306412696838,-0.07396867126226425,0.6714565753936768,0.7573835849761963,-0.09618505090475082,0.6654263734817505,0.7690868377685547,-0.1001708060503006,0.6606705784797668,0.7746068835258484,-0.10182428359985352
Yo estoy mas o menos,0.6795343160629272,0.7767642736434937,-1.7860683954040724e-07,0.6344097852706909,0.7653118371963501,-0.0040348730981349945,0.589021623134613,0.7773821353912354,-0.012344863265752792,0.5559541583061218,0.7973671555519104,-0.020335393026471138,0.5325419902801514,0.8064030408859253,-0.029853161424398422,0.5875220894813538,0.7579830884933472,-0.03275514394044876,0.5452768802642822,0.7946957349777222,-0.051852479577064514,0.5282193422317505,0.8307168483734131,-0.06395438313484192,0.5196893215179443,0.8607387542724609,-0.07140456140041351,0.6105331778526306,0.7709915041923523,-0.03968755155801773,0.5736047625541687,0.8123930096626282,-0.054912857711315155,0.5554118156433105,0.8489804863929749,-0.06197403743863106,0.5443989038467407,0.879906415939331,-0.06896483898162842,0.6368266940116882,0.790650486946106,-0.04605672135949135,0.6086388826370239,0.8379426002502441,-0.06024960055947304,0.5900598168373108,0.8773601651191711,-0.06449691206216812,0.5771996378898621,0.910438597202301,-0.06869206577539444,0.6623151302337646,0.8145972490310669,-0.05197583884000778,0.6441546082496643,0.8620976805686951,-0.06640245765447617,0.6287708282470703,0.8949528336524963,-0.07085292041301727,0.6163536310195923,0.9240695238113403,-0.0740395188331604
Yo estoy mas o menos,0.6726399660110474,0.7762287259101868,-1.0676409090137895e-07,0.628362238407135,0.7678844928741455,-0.00496544549241662,0.5843936204910278,0.7776778340339661,-0.013504174537956715,0.5520490407943726,0.7954466342926025,-0.02164102904498577,0.5295292735099792,0.8061080574989319,-0.03154360502958298,0.5855386257171631,0.758842945098877,-0.03350689634680748,0.5463470220565796,0.7943848371505737,-0.05243324488401413,0.5289174318313599,0.827161967754364,-0.06453470885753632,0.5186471939086914,0.855117678642273,-0.07211200892925262,0.6092866659164429,0.7711266279220581,-0.040350623428821564,0.5741643905639648,0.8111188411712646,-0.0559823140501976,0.5554130673408508,0.8472931981086731,-0.06324738264083862,0.5443507432937622,0.8790328502655029,-0.07017120718955994,0.6362579464912415,0.7905319333076477,-0.04661828279495239,0.6108897924423218,0.8363873362541199,-0.0608237087726593,0.5921098589897156,0.8763364553451538,-0.06497498601675034,0.5790665745735168,0.9099060297012329,-0.06891978532075882,0.6621756553649902,0.8139438629150391,-0.05253269150853157,0.6457642316818237,0.8591737151145935,-0.06660301238298416,0.6309380531311035,0.8927090167999268,-0.07055522501468658,0.6190290451049805,0.9225662350654602,-0.07325688749551773
Yo estoy mas o menos,0.6464013457298279,0.8614171743392944,6.840033250909983e-08,0.6070902943611145,0.8514424562454224,-0.00656683836132288,0.5663261413574219,0.8682310581207275,-0.016141386702656746,0.5365143418312073,0.8926125764846802,-0.024399613961577415,0.5169309377670288,0.9193021655082703,-0.03518860042095184,0.5636253952980042,0.8845715522766113,-0.0360981784760952,0.5313930511474609,0.9377003908157349,-0.052108656615018845,0.5169862508773804,0.9757591485977173,-0.06122612580657005,0.5092635750770569,1.0057446956634521,-0.06695198267698288,0.5859808325767517,0.9076228141784668,-0.04043946787714958,0.5555626749992371,0.9580957293510437,-0.05353321135044098,0.5417704582214355,0.994537889957428,-0.05940202996134758,0.534592866897583,1.02272367477417,-0.06462464481592178,0.6124138832092285,0.9276621341705322,-0.043751101940870285,0.587048351764679,0.9791292548179626,-0.05324900895357132,0.5748465061187744,1.013576626777649,-0.05383846536278725,0.5671120285987854,1.0389437675476074,-0.05564253032207489,0.638836681842804,0.9446560144424438,-0.046944718807935715,0.6231589317321777,0.9899041056632996,-0.05648265779018402,0.6151561737060547,1.0169286727905273,-0.05680513381958008,0.6103066802024841,1.0371559858322144,-0.0566803440451622
Yo estoy mas o menos,0.31036922335624695,0.968906581401825,1.9112756888262084e-07,0.32678669691085815,0.9156512022018433,-0.007487725932151079,0.356306254863739,0.8701925277709961,-0.014223222620785236,0.3867074251174927,0.8444246649742126,-0.019328340888023376,0.405344158411026,0.8227311372756958,-0.024132665246725082,0.3796241283416748,0.907084584236145,-0.022608373314142227,0.4282904267311096,0.891819953918457,-0.032339539378881454,0.455633282661438,0.8801682591438293,-0.036422278732061386,0.47544264793395996,0.8698710799217224,-0.03810988739132881,0.38660988211631775,0.9429558515548706,-0.024609068408608437,0.4386219382286072,0.9325030446052551,-0.031878579407930374,0.4702117443084717,0.9241138100624084,-0.03445109724998474,0.49418318271636963,0.9168388843536377,-0.03661195933818817,0.3896600604057312,0.9725748300552368,-0.02642153576016426,0.43819648027420044,0.9675611257553101,-0.03369203582406044,0.46910351514816284,0.961394190788269,-0.03598992899060249,0.49282631278038025,0.9551741480827332,-0.037226129323244095,0.38994988799095154,0.9948192238807678,-0.02823670580983162,0.4296659529209137,0.9923527240753174,-0.03422635793685913,0.45489394664764404,0.988528311252594,-0.0346236377954483,0.475034236907959,0.9834643006324768,-0.03427350893616676
Yo estoy mas o menos,0.3014228045940399,0.9269594550132751,2.482051115748618e-07,0.3149077594280243,0.8742934465408325,-0.007872242480516434,0.3478599786758423,0.826897919178009,-0.013500222004950047,0.37572717666625977,0.7974781394004822,-0.01837037317454815,0.39657944440841675,0.7747944593429565,-0.022309107705950737,0.37029898166656494,0.8414875864982605,-0.016812898218631744,0.4176940619945526,0.8183852434158325,-0.027724729850888252,0.4473086893558502,0.8058861494064331,-0.033516913652420044,0.46891582012176514,0.7969550490379333,-0.03630952537059784,0.3765532374382019,0.8684573173522949,-0.019366571679711342,0.42479389905929565,0.8478066325187683,-0.028580602258443832,0.4579107165336609,0.8381428122520447,-0.03359239920973778,0.483921080827713,0.8329657316207886,-0.03648540750145912,0.38077783584594727,0.9005421996116638,-0.022442886605858803,0.4260953664779663,0.8860927820205688,-0.030063506215810776,0.4554021954536438,0.8792814612388611,-0.034078601747751236,0.4777270257472992,0.8742662668228149,-0.03623655438423157,0.38283225893974304,0.9359709024429321,-0.02609052136540413,0.4176945090293884,0.9300267696380615,-0.03172927349805832,0.4373553991317749,0.925579845905304,-0.03297685086727142,0.4530576467514038,0.9207768440246582,-0.03284318000078201
Yo estoy mas o menos,0.29552122950553894,0.8773643374443054,3.5192306313547306e-07,0.3115023374557495,0.8175593614578247,-0.001412856625393033,0.338804692029953,0.77263343334198,-0.005080339498817921,0.36170417070388794,0.7447924613952637,-0.008856775239109993,0.3779653012752533,0.7193939685821533,-0.012667723000049591,0.3643076419830322,0.7834713459014893,-0.013528510928153992,0.41207781434059143,0.7604559063911438,-0.022306030616164207,0.4410879611968994,0.7489364147186279,-0.026727372780442238,0.46309012174606323,0.7407880425453186,-0.02880219742655754,0.37317854166030884,0.8143831491470337,-0.019060196354985237,0.42396804690361023,0.7925981283187866,-0.025416038930416107,0.4557279944419861,0.7791880965232849,-0.029784701764583588,0.479309618473053,0.7686391472816467,-0.03299594670534134,0.3774329423904419,0.8488968014717102,-0.02427048794925213,0.4229758083820343,0.8325828313827515,-0.02990451268851757,0.45180177688598633,0.821698009967804,-0.034451112151145935,0.4734079837799072,0.8122055530548096,-0.03781053051352501,0.37776368856430054,0.883428692817688,-0.029250219464302063,0.41279348731040955,0.8737714290618896,-0.0340258926153183,0.4342701733112335,0.8677379488945007,-0.03546660393476486,0.4527460038661957,0.8618467450141907,-0.03602255880832672
Yo estoy mas o menos,0.29048627614974976,0.8589468598365784,3.1855944371272926e-07,0.3060600757598877,0.8020198345184326,-0.0016998599749058485,0.3349451422691345,0.7595502138137817,-0.0057974583469331264,0.3588021695613861,0.7296931743621826,-0.0096244215965271,0.372785359621048,0.7035253047943115,-0.013798229396343231,0.36479511857032776,0.7729458212852478,-0.01779511198401451,0.413200706243515,0.751322329044342,-0.028293201699852943,0.4424169361591339,0.7402621507644653,-0.033609963953495026,0.46485498547554016,0.7336302399635315,-0.03624748811125755,0.3720041811466217,0.8037710785865784,-0.02332139015197754,0.4245019555091858,0.7830883264541626,-0.031989045441150665,0.4571942389011383,0.7690593004226685,-0.03664936497807503,0.4815945625305176,0.7588907480239868,-0.03983066603541374,0.3741138279438019,0.8382899761199951,-0.028246812522411346,0.42394185066223145,0.8299843668937683,-0.03689038008451462,0.454714298248291,0.8233741521835327,-0.041489128023386,0.4779033362865448,0.8176024556159973,-0.04433050751686096,0.3713119626045227,0.8727462887763977,-0.0326976552605629,0.410530149936676,0.8721635341644287,-0.04053199663758278,0.4337785840034485,0.8723875284194946,-0.042304378002882004,0.45328593254089355,0.8722648620605469,-0.04259142279624939
Yo estoy mas o menos,0.2972463071346283,0.8556861877441406,3.070126410875673e-07,0.3092547655105591,0.799645185470581,-0.0031811548396945,0.3340802490711212,0.7597441673278809,-0.006699277553707361,0.35325244069099426,0.7310494184494019,-0.009928442537784576,0.36506369709968567,0.7055354714393616,-0.013466579839587212,0.3763076066970825,0.771955132484436,-0.013523918576538563,0.42051413655281067,0.7540093660354614,-0.02173079177737236,0.44787904620170593,0.7433252334594727,-0.026317810639739037,0.4685543477535248,0.7369687557220459,-0.028832795098423958,0.3854151964187622,0.8043259382247925,-0.017881840467453003,0.4343230724334717,0.7886552214622498,-0.023632626980543137,0.4658876061439514,0.778340220451355,-0.028612498193979263,0.49068164825439453,0.771899938583374,-0.032569464296102524,0.38719961047172546,0.8390225768089294,-0.022143837064504623,0.43450212478637695,0.8390387892723083,-0.030943313613533974,0.46391531825065613,0.839631199836731,-0.03855300694704056,0.48620134592056274,0.8400222659111023,-0.04359675943851471,0.38220182061195374,0.8719289302825928,-0.02590801753103733,0.4163822829723358,0.8863269090652466,-0.035799335688352585,0.43740570545196533,0.8962804675102234,-0.04032214730978012,0.4548763036727905,0.9038571119308472,-0.04241244122385979
Yo estoy mas o menos,0.31455567479133606,0.8696041107177734,2.8607132662727963e-07,0.3230142295360565,0.8122754693031311,-0.004349353723227978,0.3435373604297638,0.7700868248939514,-0.009387053549289703,0.3597612679004669,0.7392890453338623,-0.01401585340499878,0.3674077093601227,0.7128254175186157,-0.019183887168765068,0.3952394425868988,0.789401113986969,-0.013742568902671337,0.4355359673500061,0.7699089050292969,-0.021419184282422066,0.4609822630882263,0.7588988542556763,-0.026741409674286842,0.48027265071868896,0.7514744400978088,-0.03031039424240589,0.4051211178302765,0.8221932053565979,-0.018220173195004463,0.45166754722595215,0.8096392750740051,-0.023443423211574554,0.4817934036254883,0.800872266292572,-0.028665434569120407,0.5052492618560791,0.7956786751747131,-0.033148739486932755,0.405171662569046,0.8555999994277954,-0.022784750908613205,0.45012229681015015,0.8568817377090454,-0.030937716364860535,0.47865310311317444,0.857818603515625,-0.03864144906401634,0.5006193518638611,0.8599537014961243,-0.04428250715136528,0.39737388491630554,0.8865304589271545,-0.027065729722380638,0.42933639883995056,0.9030094146728516,-0.03658318519592285,0.45022591948509216,0.9132259488105774,-0.04093676432967186,0.4677356779575348,0.9219997525215149,-0.04327930510044098
